KO_ID,AdFeMg1,AdFeMg2,AdFeMg3,AdFeMg4,AdFeMg5,AdFeMg6,AdFeMg7,AdFeMg8,AdFeMg9,AdFeMg10,AdFeMg11,AdFeMg12,AdFeMg13,AdFeMg14,AdFeMg15,MaFeMg1,MaFeMg2,MaFeMg3,MaFeMg4,MaFeMg5,MaFeMg6,MaFeMg7,MaFeMg8,MaFeMg9,MaFeMg10,MaFeMg11,MaFeMg12,MaFeMg13,MaFeMg14,MaFeMg15,OaFeMg1,OaFeMg2,OaFeMg3,OaFeMg4,OaFeMg5,OaFeMg6,OaFeMg7,OaFeMg8,OaFeMg9,OaFeMg10,OaFeMg11,OaFeMg12,OaFeMg13,OaFeMg14,OaFeMg15
K12993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.927123873,0,0,0,0,2.769273825,0,0,0,0,0,0,0,8.141388082,0,0,0,0,0,0,0,6.174643242,0,0,0,0,0,0
K12994,1.662773099,14.77629629,10.30652861,20.36315244,0,1.699638946,0,0.708122226,8.047401907,12.70841927,1.691213469,14.66296908,1.607204205,1.659028062,12.97835055,178.416839,0,6.2527044,0,13.81732805,17.93264169,0,2.218318823,30.10155359,6.668753356,2.921440981,0,23.56797555,10.49111237,6.086459863,0,0,1.373677318,1.648622712,0,0,9.039172698,2.480220103,0,59.35907259,0,1.660798564,7.58128346,1.435425649,4.017818529
K12995,381.6779642,55.08970192,94.19313523,177.0169988,331.3340914,102.8191982,137.0403092,161.6134965,975.1789102,422.4228333,59.05876403,103.4885642,123.9242833,162.6390544,122.4897574,356.1204266,143.8805236,154.04351,161.8039781,472.6123333,71.95408246,280.3815801,160.0555692,246.7426807,145.2755278,181.0830703,377.2085112,133.6220012,120.0010623,143.112462,487.2913435,47.93208524,254.721127,317.7000577,195.772727,288.9869872,405.6177481,213.3230107,388.5763849,604.8551799,216.3580931,170.4017088,338.5390829,185.8571582,173.1649789
K12996,316.3255445,219.6490226,309.7018108,406.3957785,197.8258873,505.6945452,382.7299282,1532.133647,555.7746235,1363.480837,443.3008664,624.2373489,490.4981521,414.2742839,953.5888304,838.6332714,404.8460233,993.8129083,499.639716,390.6639174,829.8486844,711.3370427,514.9342541,1484.152191,581.8479295,986.8606768,338.5540018,429.8790167,519.4091039,554.0583383,488.4591915,285.7548965,644.3875245,2012.057601,758.1856203,426.3623699,245.2705608,585.4064398,504.7444867,487.8360932,342.4190052,1080.128328,1183.586021,545.1573259,668.8482173
K12997,59.29582606,438.0766727,115.4563443,43.05872015,159.4174876,228.4019777,191.6627299,1164.767701,107.2029918,738.8942679,118.9753145,235.6068351,172.7223303,105.4006183,418.1693019,217.3414418,165.7172951,306.9271124,215.5728836,53.51364281,565.0950501,87.01289003,140.9792393,532.583581,152.2260803,329.639431,140.7949288,56.14954298,322.8619888,102.2278923,451.1102287,902.1397204,201.1040362,1145.827108,241.1679355,307.1414392,50.68338229,213.0310233,271.1988189,180.8984976,83.06938378,411.1884268,697.7368242,181.6994745,245.0676961
K12998,17.54128947,30.61986437,44.18669692,29.50108772,24.37084165,114.8948517,33.43436439,585.2730315,8.718284978,455.2468678,61.5909643,156.0685979,75.87190989,43.356686,216.940251,109.0758233,15.10302923,149.8159087,15.39225502,20.18672855,172.9377851,4.261417578,25.32414556,379.9413699,98.20951648,129.7586114,19.57776347,8.426466296,110.7342991,53.51187357,99.04781759,2.854255696,98.32030061,508.9451671,96.72769665,111.0463459,18.01971691,109.4793667,88.38029262,79.8076057,38.81574741,283.973951,261.3639459,102.8848162,133.0787714
K12999,16.09146649,36.18535297,74.58784651,43.74380561,29.12434995,138.9396353,123.7671059,780.2274209,24.41035904,472.3778262,81.53273067,178.5343282,90.44146657,59.80303117,260.1167426,117.7083145,17.8832387,232.0916704,12.65698749,35.95112584,219.8528006,12.67256004,32.29177556,372.613116,76.10058566,141.2032234,5.150142712,7.259505695,116.8860741,71.44793026,112.603819,3.405195169,147.090549,596.1078906,151.537434,142.9296955,42.10826689,108.1364817,120.4607647,107.9502472,17.22207301,298.6995939,285.2961699,127.0062803,184.6631241
K13001,17.53771191,18.72048231,6.695274964,1.45835213,0,4.120901164,0,21.63388261,38.87713106,92.80829707,8.405818451,10.96094222,21.61911201,7.263810211,0,12.45731107,20.20048267,15.8316743,28.1383948,24.60729222,5.14361963,60.61927077,4.035227573,39.66691575,23.22744852,14.11449081,32.16027673,19.98392784,7.997285357,11.27305614,13.51962752,1.443917588,21.08055896,7.169705439,36.66295967,30.32771134,32.97894273,37.79199693,30.52575216,11.27415649,10.33490058,9.788768126,7.343829754,20.10185764,3.552125418
K13002,62.52977843,77.57977471,64.47232884,82.11250166,31.58896407,30.99112204,94.07744987,64.31206129,48.80796979,1.162078709,30.18298477,21.20986896,214.5452573,48.3431171,130.2297751,24.0228734,56.49759765,90.51796521,69.33119853,151.8337082,13.3300972,104.863198,62.2442225,99.25830244,44.85290197,32.24415615,30.44305138,67.63672222,41.88039093,59.93596975,108.6024087,50.36568054,95.82155885,74.67218516,108.7965126,97.62324614,44.68449378,75.35230229,114.0027356,183.636955,16.84990204,55.72387674,168.891258,49.44088728,44.97824201
K13004,996.9178588,1810.927547,1487.715532,1396.534108,888.0511148,1745.128247,1472.002888,1214.491319,1161.679926,923.7497414,724.7337438,1184.43742,1727.367933,1390.634632,1903.357949,931.124239,1193.827049,1030.283598,1487.579311,1620.604502,876.5737616,999.2890515,1796.58174,1284.308765,985.1851002,928.7333312,1146.893605,1127.358115,1073.149265,857.307942,1091.655793,1409.861366,1665.954438,963.1593779,1257.530759,1508.993559,1774.224136,861.6534601,1437.327915,1825.381846,1234.124317,1759.668125,1069.997721,2494.469098,1646.600871
K13005,0,0,0,0,0,0,0,0,0,20.17687641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K13006,6.393921093,8.084718575,21.28541448,41.90384829,0,15.34947787,108.9001946,4.722511666,1.509839376,0,0,20.10867485,6.718794422,23.10675376,7.940941371,8.215337639,5.919328803,7.857016713,4.783598084,6.745455066,1.403215531,19.44925935,5.495342814,21.77296855,4.614833003,3.013697012,17.33343273,24.96205001,5.702290855,18.58374406,15.93092328,0,7.123460306,16.8581158,6.024733206,8.419552682,23.53938189,6.648730383,13.28161175,13.94917919,15.45319847,63.44250513,6.774386624,3.114726247,6.462343908
K13010,73.0164984,26.23289584,101.3801877,124.6804683,26.58821608,59.58551762,56.9378961,80.39260166,34.12329495,6.36658448,37.09111384,47.95110505,86.15130371,84.22458105,120.5952122,62.76454977,78.99566867,93.69207664,81.44236958,122.3151914,46.93101076,103.7634472,65.41430937,50.14501405,81.15160701,31.83497562,90.90108363,91.54707578,54.0602792,84.51443342,120.0335074,36.5693004,90.96555179,104.6628126,75.32785791,77.95547918,108.1478265,110.0411399,80.8946483,88.23508309,81.44462329,77.94117212,125.1177937,54.12964494,72.37853638
K13012,1485.293711,1719.177115,1724.181888,1350.405131,1210.267431,1745.818736,1704.216721,1223.015909,1674.998552,1328.626146,1412.029157,1400.378449,1770.4554,1364.687561,1593.84565,1623.136038,1338.193183,1516.596155,1333.853192,1801.464783,1368.276026,1651.240754,1637.236668,1403.983414,1502.006275,1406.107147,1324.505776,1432.384611,1658.781461,1365.074533,1410.750574,1504.200653,1730.903456,1434.802676,1622.099846,1787.386393,2372.131614,1437.598671,1855.140074,1610.347161,1842.594565,2342.230791,1252.673176,2239.269649,1613.637957
K13014,171.0920738,180.6520449,80.09143762,64.99733046,89.1191901,65.58202803,68.46084138,62.75505772,20.2837007,294.2864441,114.1996166,227.1827683,198.4491334,23.47217481,106.0052795,295.2565841,63.54180889,188.9916747,82.62578509,108.951857,47.57703837,58.81808459,66.57446165,232.1472516,62.98133481,69.40635543,34.65644582,71.73235352,72.04662099,48.79996509,7.456086055,12.72786614,22.08521614,54.07149439,38.54206428,50.11882639,14.02756872,71.24439206,45.59256778,252.8386576,52.39518809,24.49569959,88.80725372,27.69356556,127.1254016
K13015,408.845732,413.857416,293.1209633,402.2721456,412.8686862,331.1730849,464.0069266,232.9474401,181.9493503,193.4978281,272.1154027,375.9409943,234.8970901,383.7897604,374.3093033,588.6234226,445.9482944,512.7917337,389.6338019,270.6551637,324.3886308,438.0544076,585.0027454,670.9946795,476.4572338,517.7241179,487.0929747,516.3170518,267.9349191,432.5375111,196.2356805,263.2728879,321.450137,245.2754573,226.3715693,294.970385,307.9620488,344.3871187,315.5767866,437.7008436,463.1850097,275.7292066,321.0233872,253.1691639,431.2809239
K13016,574.7026798,39.92513156,62.85542531,577.4486326,66.95045379,189.1633798,61.93635153,247.1854431,248.3391594,255.5748762,142.926929,190.5938095,25.97150565,300.2792819,196.8572674,256.5328934,236.235469,161.2313558,107.9427372,451.9481847,45.10699235,47.01670127,245.4491137,235.4961822,167.7058185,164.7444676,291.3250215,238.7596096,64.78024838,126.156812,232.2687321,34.62685456,64.29535122,270.0324267,118.5524086,132.2763478,361.3059776,117.0090665,160.08667,75.20210709,264.5052643,70.33621228,73.07619197,34.23528929,101.1651113
K13017,14.68982269,9.015962969,3.189365019,0,53.52100576,34.31979614,0,26.29379621,21.51803109,7.31748051,16.11981604,20.68296052,44.34097824,17.83104977,25.8651867,1.543685518,30.99603766,8.004467429,8.934512955,32.23143033,0,1.791689346,0.757281314,2.941769972,0,2.290409729,0,11.77271386,2.904652178,0.9362784,8.889493612,5.160240588,15.983065,1.679397002,5.093008306,33.22031678,8.175011318,8.466881854,33.75215604,0,4.865087619,0,0,2.924440523,0.822952642
K13018,960.0714448,362.025192,322.6358768,1337.780989,370.0744868,402.5509487,249.8788495,537.9662408,567.5075971,389.9054888,351.2397347,454.3093259,158.5465572,628.9876518,445.6300911,582.6366006,496.5557673,481.209092,485.6499728,775.3543156,169.6108706,322.0112322,606.2668368,532.137266,411.1508959,451.0513228,588.4070288,514.0182067,219.1362676,324.5071779,429.7962358,171.8483336,311.2292108,384.752859,356.2474436,422.7477291,688.20206,438.1435209,392.8504207,343.6858257,590.1308341,417.9019876,205.953283,244.3878164,370.2852283
K13019,250.7742045,104.7354259,97.89744266,116.5727274,149.3500807,176.8062436,76.1053329,231.3064931,145.6933786,125.9583119,157.3592694,86.55652223,98.06925903,256.3166418,173.3900392,202.6380739,214.7129652,245.9068906,182.4731739,429.3156814,68.1231834,160.7896788,268.7456005,282.5470581,271.6339549,211.3376547,341.0491049,238.9135998,145.6213273,136.5994367,199.0201352,72.94158605,136.6020118,292.0599722,158.6665028,97.80784572,252.9473479,219.510642,73.91063399,211.1840933,240.1409207,149.8989623,99.40895236,89.04426625,141.4012961
K13020,14.01540985,8.909689859,0,0,4.42245605,1.037159868,0,0,0,0,1.032018443,0,1.961508008,1.012378147,0,0,1.137616327,3.797378776,6.092846974,8.181719729,2.539151913,12.83866852,5.380303431,7.879740998,2.783550065,8.180034747,0.865391324,6.318209271,18.05725438,6.420194743,0,53.79366324,6.674069663,0,0,2.953430841,3.457321072,0,0,0,0,0,9.193810418,0,3.904148434
K13021,0,0,0,1.543719084,0,1.583566043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.502706118,0,0,0,0,0,0,0,0,8.220981073,0,0,0,0,0,0,0,1.540559479,0,0,0,0,0,0,0
K13024,0,0,7.266907639,0,0,0,85.79269995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K13038,4972.273109,4601.364031,4514.512542,5359.392617,4363.491606,4049.599727,2633.243942,4205.402487,4826.728376,5633.464174,5155.781119,4067.72171,4291.048755,3625.417943,4109.364213,4614.61105,4342.481375,4652.364922,3715.71339,3626.23704,5631.898985,4796.070211,4106.230567,3682.314711,4665.962377,4858.651541,4338.258806,4590.830024,5409.763613,4916.569643,5426.68527,5805.658442,3723.286612,4623.055822,4129.986454,4754.075049,4214.283565,5001.623484,4933.065904,4102.658023,4846.166627,3393.431919,4987.100227,4163.428212,4670.493962
K13039,239.6160454,298.6867595,412.3432753,383.3498437,124.322026,171.089358,60.18059453,223.5061165,136.2948404,95.49202053,257.2554825,351.3501718,286.3729932,255.0790985,154.2585352,158.6386879,182.0868479,158.7311955,146.4524309,63.14164835,105.3067127,446.4452253,157.2225141,119.7100928,228.5147068,99.6154343,302.6179268,257.0821437,126.2328569,229.1232475,9.360765939,378.5276148,156.835202,136.5139165,77.87070131,87.02073013,279.9002564,224.3919613,91.49547889,329.0495705,196.2139218,73.58411527,188.8525029,393.4461742,473.4856407
K13043,1370.297363,654.6850679,343.6381991,809.1891872,1353.496088,680.7897511,845.4576553,1046.919148,2412.902181,1702.801962,972.7292151,705.9949372,1105.436619,1006.761133,881.6867101,295.2205969,671.9749859,558.3162861,602.3907224,1118.855551,53.92928859,365.4116527,411.5975534,626.5502827,300.3060249,441.4205574,928.9289886,416.4601316,517.5960573,442.3073251,1813.967814,94.39793777,591.0164205,682.2399507,1001.470114,1268.42772,1100.478719,583.3189661,1051.876585,549.5948607,647.7478882,859.3566369,799.8561164,352.6400529,476.0835107
K13044,0,0,0,0,9.336296106,0,75.30692551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.821363014
K13048,0,8.930793775,0,1.226598497,0,2.51651968,0,2.09692008,0,0,2.504044749,2.780873017,0,1.228195193,2.490394559,1.121864476,2.76026287,8.100645138,4.697073054,2.219846438,2.066751557,2.604199631,0,0,0,0,0,3.30302465,1.049840371,1.306434977,13.94764935,1.046560422,0,0,1.478939676,0,0,1.224087958,0,0,1.138026244,0,2.494444687,0,8.328408331
K13049,845.9161408,1105.479044,1529.168986,1061.341534,622.5342798,1141.608386,918.9852612,1118.945561,1392.617096,1140.651291,669.1574367,769.6692116,926.9191139,1233.921714,1035.354945,858.3942027,1413.722674,1037.5018,1007.428913,1711.647996,990.810496,859.8145172,1147.902515,1228.768196,926.2999379,872.2330609,1036.653391,1283.201049,1442.125228,1208.967204,1412.89878,1076.169436,1382.495208,933.0971372,1376.589905,1664.185675,2137.016333,1094.963514,1720.656346,1414.675831,1187.004878,1984.600385,1021.181538,1382.450401,1325.237829
K13051,178.3248532,205.6728089,106.5309835,79.78516471,135.2762168,72.24903073,87.6135128,83.88213696,65.77127612,390.125018,210.6840545,210.813553,242.503634,46.42592729,178.2113077,323.4582241,111.2494298,224.5541662,113.9679023,136.6209227,127.3586611,117.9584817,78.713336,266.7001815,112.0545561,144.4719744,78.22096205,139.3574736,225.9770027,174.4500158,45.5413058,40.34027247,33.4951028,93.25088369,71.58324605,114.0271745,113.2629099,153.4632109,100.0779434,395.8284513,88.69825153,62.52436283,100.8565373,60.97415881,156.5576518
K13052,538.1351736,988.7727323,444.8062461,339.0601724,825.68375,669.3635547,388.1036526,2954.334298,352.5508919,1389.920068,686.2175013,755.7365745,997.1673874,400.217923,1297.712361,869.1814659,876.3394285,1499.808808,1305.412447,300.0521965,3413.909252,906.8418693,1033.962761,1343.41498,968.0529353,1491.980565,1314.956716,513.3824728,1529.894442,790.6155695,2147.010407,1485.281322,684.8477648,3699.050229,882.5514188,1269.452443,324.375248,1036.814521,1164.576031,808.7498668,1087.007294,1036.998022,2110.34328,411.0443445,743.0567427
K13053,142.6181383,125.3065756,57.19750943,64.73094796,71.6136349,40.70907946,102.6912621,47.64536022,14.72698942,274.6085981,68.03754046,163.4919116,146.5112743,30.60718249,98.69753259,229.3471942,56.64812208,161.7568568,57.10899852,119.0040979,27.26702906,59.23892665,37.13973827,230.1084525,46.49793859,76.91474516,32.42805244,56.60315625,60.18280101,42.33530487,4.718304457,10.73913706,1.49075209,34.11976781,17.42044626,37.06397768,20.57101695,43.25563545,35.91116376,232.9877609,43.37431845,20.01661927,75.34806994,25.19910837,80.2285309
K13057,8.060651318,1.670880924,0,3.212816368,0,0,0,0,0,0,0,0,0,0,0,3.906642018,2.248887854,0,1.759891641,0,157.9127013,1.705288083,0,0,0,10.34929277,0,0,34.21374513,62.97333976,1.405112664,0,0,0,0,0,1.028688373,51.9099895,0,0,0,0,0,0,3.336536257
K13059,7.029138917,83.82450145,70.43107393,16.17069314,51.61947407,67.50217493,47.1663976,31.0122665,61.34681053,13.10302676,43.22383644,62.75838722,25.86191247,33.99149219,64.54878173,53.05863154,56.59553872,69.5533152,34.22863079,43.44440244,154.643529,30.98908989,27.09076225,13.41587758,28.72592116,236.5326628,48.41646711,48.47097684,141.7802843,79.02828353,59.53695514,72.46373195,42.34704512,16.81315994,66.69755896,38.14463609,37.85258061,23.5494092,50.43879986,9.221300967,55.01634552,64.50915214,17.25522441,75.43111178,50.75413769
K13069,365.7096331,358.7754716,193.054762,119.8779117,190.198909,121.2622659,238.3836742,138.2540692,29.95534721,779.5818472,310.7804543,478.3057385,373.2856375,83.06108162,250.8442981,617.4490739,129.6219259,367.3974789,181.4342852,252.0623951,87.34948609,161.3217854,112.5534924,568.3574753,78.13399926,170.9456732,96.44828158,193.2810509,132.3152781,124.446825,5.875145734,49.53937301,50.80769913,104.6835477,111.7863167,93.02130381,41.46016138,137.5108256,81.9161664,629.044757,84.23877058,119.430829,237.0252462,101.0233624,255.9074394
K13075,21.97665264,111.4633721,51.61330705,26.27183869,32.73395071,30.68320908,69.06932264,44.78928332,37.52974149,36.52764546,52.26033509,38.72123744,29.74341807,46.59432605,17.87381108,30.4023998,24.32963971,40.35601226,14.06474678,72.50534227,19.58831801,23.64170203,22.80767832,34.8779236,39.51535736,20.48829995,13.34034693,26.40705716,53.27683073,27.65994284,31.8814232,76.01024756,30.607441,13.98480006,31.65814662,41.47723112,18.78476125,46.86535799,24.21728053,33.08943782,58.62073311,21.38430698,18.1435332,73.14087382,55.23455154
K13085,84.01899214,41.97547232,23.60528701,50.0354347,74.47821233,58.65940148,3.012277021,28.27207827,11.18929329,33.42009009,83.18197854,87.0090209,47.5142294,25.03460266,41.28742578,22.03539056,22.44004811,21.0368127,15.85643122,26.34057402,6.39866282,26.95146538,30.93340531,23.48138033,43.43634446,29.15981989,45.57662071,24.21716263,22.378046,20.59777927,11.44136405,1.440067141,33.76195232,6.707551772,12.70671973,21.56626289,14.54113245,37.0919247,24.13083724,29.14581884,43.79534954,14.19716176,26.21894544,21.3351473,49.91873168
K13095,5.095021315,1.760232845,7.67494256,1.692312365,0,0,0,0,0,3.144448271,0,0,11.49108033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040462227,0,4.455815945,0,0,9.448641877,0,0,0,0,0
K13100,3.433401751,0,6.206331929,0,0,0,0,0,1.550645845,6.356884613,1.746063635,0,11.61530823,0,0,0,0,0,0,1.547892922,0,0,0,0,3.15970548,0,0,0,0,0,1.496255107,0,2.83645803,0,6.187563833,0,1.501328976,0,0,1.591798226,0,0,0,0,0
K13108,0,2.254544808,7.864187719,4.335101537,0,0,0,0,0,2.013739133,4.424955789,0,10.51287682,0,0,0,0,0,0,0,0,0,3.869396303,0,0,1.960967234,0,0,0,0,0,0,1.797071012,0,5.226937485,0,0,0,0,2.017004602,0,0,0,0,0
K13126,3.128962187,3.242990562,2.828008391,1.558928139,0,0,0,0,1.413150154,7.24152496,0,5.301467279,12.09757648,0,0,0,0,0,0,1.410641333,0,0,0,0,0,0,1.334322583,0,0,0,0,0,0,0,3.759275235,0,0,0,0,1.450653556,0,0,0,0,0
K13127,0,0,2.453357707,0,0,5.549248526,0,2.311988806,0,0,0,0,13.11863262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.522503186,0,0,0,0,2.516945913,0,0,0,0,0
K13169,0,0,0,0,12.73131287,0,0,0,0,2.969756701,0,0,0,0,0,0,0,0,0,0,0,0,2.853191214,0,0,0,0,0,0,0,0,2.727399888,0,0,0,0,0,0,0,0,0,0,0,0,0
K13170,0,0,0,0,10.50333312,0,141.2004853,0,0,0,0,0,0,3.960929498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.769580455,0,0,0,0,0,0,0,0,0,0
K13181,5.475683827,0,8.248357808,0,0,0,0,0,0,10.13813494,0,0,7.056919614,1.821117011,0,0,0,0,0,0,3.064493688,0,0,0,0,0,1.55670968,0,0,0,0,0,0,0,6.578731662,0,1.596240578,0,0,1.692429148,0,0,0,0,0
K13218,0,0,0,0,2.676008438,2.067713623,129.5087254,0,0,1.87264913,0,0,0,0,0,0,0,0,0,1.823950258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975224448,0,0,0,0,0,0,0,0,1.955167743
K13243,112.7699932,131.6722116,55.08783304,40.61522555,86.31451969,48.48152746,55.94190237,47.54134373,9.941021631,284.7609184,94.75370463,159.9542611,151.7402461,32.83802937,86.14634005,214.3928965,53.55795594,160.7254574,71.52783208,86.73426399,42.01483636,67.67440782,33.00085981,181.9517146,31.60357265,69.79986398,33.58867603,76.2884233,53.09894923,36.51483321,1.712915809,14.03530784,14.11479274,42.08884814,40.14003353,26.46911272,14.09353996,48.02249573,22.21496028,190.9639715,24.70981736,17.28569774,79.18311802,27.82380758,94.48172744
K13244,122.6645791,168.8163478,80.46634022,48.79613101,60.035804,67.7657923,107.3124517,55.79119169,9.921922699,296.7666508,92.31962507,199.8274077,142.0774695,44.62570558,99.55531953,229.8825125,47.4784565,122.2852998,57.57721321,112.3256429,37.2033835,64.55136636,57.13879979,234.481206,39.15734635,61.4483496,35.90363523,68.86806118,58.58873196,52.93434074,3.783917874,12.44820155,11.9111018,45.67982353,40.78800581,26.69535179,19.1416652,40.33889005,23.74020053,91.14760482,37.0171893,36.21688814,65.25565847,30.07690632,66.94595669
K13252,203.2420166,269.2426095,246.219768,192.6796607,187.7196966,314.7938141,252.9914183,180.7792967,209.1679412,850.066096,232.1137388,218.1808151,156.8386465,284.9159371,195.9160642,182.3169137,208.1853216,192.9225606,239.9231411,234.2572731,244.7828186,212.9542579,300.9984012,310.3337736,260.2724295,274.7687694,177.1398651,183.2921931,314.6502922,166.2131896,121.9394156,245.5298799,237.4934885,221.6395518,159.9375419,174.4645771,625.4593806,214.9071979,177.8607643,299.5729363,318.4661821,212.6135043,236.6126505,182.375146,310.6852315
K13255,143.7002653,106.3836543,75.30782042,62.57051497,103.8352324,38.26449506,68.72114876,51.42636697,11.99834333,313.0100979,116.6808684,160.9522778,153.7836946,32.53082782,91.01170588,264.6863059,54.15572779,183.6582138,80.95092867,106.4359816,44.60411345,59.72013965,50.21377866,246.4431442,38.62149256,75.41079688,48.67375404,82.08581413,36.821694,63.13150812,3.157496519,11.2933022,19.95227131,45.49697202,29.01645904,37.44119303,7.392475377,38.42612236,29.93410697,215.8270593,46.8884121,30.15328191,83.19874066,43.78321125,110.8795699
K13256,221.8963176,367.7162196,107.6208556,62.79872683,475.1507594,156.8796318,107.2971802,709.1882805,21.11103712,504.2615325,238.4769747,268.9081042,309.2126297,96.05550904,373.6143044,303.3609677,280.3645451,247.6420213,347.502665,158.856748,359.5920716,241.4386574,225.0922428,402.839233,251.8037948,225.1500772,293.0998177,125.9506426,222.2347088,155.8741395,1314.252005,816.5689181,38.6493574,1122.847268,214.6154915,414.1832908,84.06631032,293.6703994,387.5644136,282.0180175,215.0771257,178.1643365,277.7034452,113.3659443,110.1197676
K13273,0,1.891744494,5.62829121,6.205145338,0,28.67542664,0,0,0,0,0,0,0,7.120772132,0,0,0,0,0,0,0,14.8235813,0,25.15114859,13.13585424,0,8.460749057,2.812476435,5.363540903,13.28348388,0,0,7.742302447,3.538055483,3.777885509,0,55.61802303,3.672263874,0,17.00566252,5.814074674,33.03946847,0,0,1.744098498
K13274,13.51558883,1.760232845,10.80332585,3.044864304,2.246702271,0,0,1.446538451,1.667845822,1.572224136,3.144151318,0,4.821612616,0,11.84102707,2.817291242,3.123455353,9.512804287,0,4.162212072,1.42572701,3.269908698,0,2.887863193,11.59500964,5.784648128,1.448489221,13.06139733,6.860413191,9.012305455,15.70616623,0,0.762710371,2.746107017,13.05426333,0,0.807400758,6.380960928,1.830853519,6.958360184,12.5608886,6.454906045,14.9335028,0,0
K13275,1292.127597,607.2555726,923.038931,708.3882822,266.4173653,522.0367732,378.0859974,294.5842503,229.4066483,759.7320905,851.5514256,883.4623681,347.5683107,984.8486811,683.6509693,820.1887738,465.4195191,790.8209224,813.5852916,842.2136231,582.6886487,844.1574211,536.8982762,495.262256,775.687739,855.4946426,403.4285855,713.1450083,346.3935594,647.4797215,238.2063545,527.3503399,635.1705106,502.7108462,584.7559098,429.5140673,407.4711664,548.7507044,536.238558,630.8095263,454.7201645,463.5707978,804.1643211,495.5760695,775.1101363
K13276,0,0,1.353975716,9.093747478,2.414559338,5.597086875,0,0,0,0,18.28425128,0,0,0,4.87709019,246.9427008,0,10.82904059,0,0,2.160023786,0,0.733677741,1.870277057,282.624611,30.42351756,1.490957385,290.6911617,0,56.27130436,0,0,0,0,0,0,2.906362562,34.00347908,0,0,0.853519683,0,0,0,0
K13277,25.10128974,24.8718536,57.83094465,30.87308446,14.59776416,50.89884661,13.48780755,26.79183337,26.17614376,34.94759458,34.86278303,53.26240585,31.6998759,24.33938189,24.35575166,18.5979215,37.97728193,39.22840284,45.7759001,61.58223094,21.89918285,37.17391985,32.70493993,17.70761441,23.17134495,40.30353109,28.36487394,16.29628394,21.34479648,16.28731246,19.49093122,18.8898695,21.7550338,61.32668324,71.44490873,22.8290364,33.75541311,28.3615304,35.80668201,16.60150366,38.56662363,58.6183604,47.72790598,57.53990808,51.66689319
K13280,1654.907143,2187.451623,2863.824052,2042.908122,2402.701422,2277.986097,1809.304025,1513.579883,1589.068223,975.9854408,1738.020214,2540.461283,1762.3924,2254.243732,1679.695785,1522.19207,1634.318279,1516.596095,1584.780081,1394.351212,1588.975802,2018.075863,2213.93988,1772.525653,1960.910249,1583.89254,1939.866893,1635.117388,1572.89419,1654.522953,1282.55332,1428.457286,2246.229368,1281.536667,1815.134964,1676.346001,2342.191333,1639.327678,1745.466548,2174.758466,1737.315133,1968.102385,1871.063666,2370.560402,2340.788278
K13281,531.5229231,218.0571924,256.5864042,274.7956418,119.8433324,226.8260547,249.3248317,101.6346013,74.5301657,211.6343794,477.5092199,300.5962212,287.3725486,318.4838589,484.2845334,788.8661808,313.355607,664.0376564,330.9298591,294.1277123,523.4065754,833.6960001,362.8316897,396.3507556,510.6894935,684.8787619,274.8213722,526.0160202,194.9842004,497.014842,82.82011017,281.4600443,224.7883405,281.0392259,238.3918084,161.9758988,157.0229171,407.0822236,193.1977375,306.5545267,223.7486516,232.3266554,512.528641,204.8444374,390.6419712
K13282,348.0476451,328.7122403,214.5327245,240.410169,242.3566724,243.9535543,89.13096313,69.18307135,38.94441406,220.7251619,439.5039414,295.9904864,221.9259303,239.4794996,598.98374,964.8698274,529.1487774,763.3874788,553.7059942,277.7641324,543.0146636,1234.862428,540.7906668,562.7158558,745.7647107,929.8290514,455.3766324,626.7166638,265.7908991,700.271544,90.38154863,334.2848824,251.729845,438.3627409,205.0181645,171.2723678,109.5383745,618.211489,163.0486841,317.9453246,454.2532915,239.7378876,692.2757317,114.9109915,468.4449518
K13283,168.818425,174.9706536,75.245188,53.61987716,71.18538061,55.66787679,67.55106275,84.47592321,23.73478404,391.3273763,111.6088516,184.7294219,192.4583622,38.85016919,108.7632548,250.0155117,65.06333907,178.5448316,107.697175,95.81337194,61.11679604,80.35816003,56.30550102,287.7021713,47.579286,85.51361137,41.39503084,112.3028381,61.19069589,59.13425757,5.429378997,18.8380876,24.3229679,52.10574115,46.90351544,44.30146261,31.28461451,58.75622199,39.75567642,243.608589,54.62525972,27.4004175,96.21429507,30.05809923,134.6142734
