KO_ID,AdSa1,AdSa2,AdSa3,AdSa4,AdSa5,AdSa6,AdSa7,AdSa8,AdSa9,AdSa10,AdSa11,AdSa12,AdSa13,AdSa14,AdSa15,MaSa1,MaSa2,MaSa3,MaSa4,MaSa5,MaSa6,MaSa7,MaSa8,MaSa9,MaSa10,MaSa11,MaSa12,MaSa13,MaSa14,MaSa15,OaSa1,OaSa2,OaSa3,OaSa4,OaSa5,OaSa6,OaSa7,OaSa8,OaSa9,OaSa10,OaSa11,OaSa12,OaSa13,OaSa14,OaSa15
K00068,43.91655718,65.41897014,98.65247359,25.80938341,34.47470414,42.90497189,36.74978677,51.85071756,26.11769353,40.65159989,57.02981738,53.60920022,33.04631583,76.74376215,68.23208215,48.29569648,66.73690494,214.1979631,80.28342608,306.8830109,23.82911759,129.3358196,53.81796557,123.3575669,143.0976366,96.00716423,222.3654613,87.22488372,596.4697016,303.5663844,194.7197941,65.44218529,205.7174989,105.6823668,175.638074,111.0465388,78.8127998,123.3141925,57.8090933,127.5049726,96.79495762,183.8120143,185.0248428,81.54779712,204.5203126
K00069,0,0,0,0,0,0,0,0,0,0,0,0,0,20.58397269,0,0,0,11.07747878,6.632629093,0,0,0,0,0,6.312498384,0,0,0,0,0,0,29.83142586,0,0,0,0,0,0,0,0,0,0,0,0,0
K00073,48.04669173,38.50785036,74.13058713,38.41125662,1.740415768,0,3.284844431,5.608595505,13.85764184,0,35.4031028,32.72631083,0,40.2969752,2.926091642,61.06063443,8.610336667,24.33920835,25.59885308,17.47413077,7.257094756,5.60501539,0,37.6600285,91.15962857,64.76909508,7.570142496,2.236919275,133.2421128,76.63609104,62.58482262,12.13655482,56.52349891,16.31725047,77.65851102,12.84567,15.86248351,47.26146042,26.69152653,32.20163759,12.45974251,39.52645038,36.4137253,13.89426841,27.89477286
K00074,4953.869752,6620.017407,3392.88007,5340.949264,9659.783974,9757.295502,8873.182098,7527.470919,5557.571757,8300.923813,6704.582135,8027.400825,8078.922085,8431.869472,8233.063199,4300.932655,5785.473425,7107.834806,4876.833326,4637.396216,5006.536122,4531.798031,7254.189943,5238.448618,3924.66172,3441.63357,4929.086978,4893.193823,2728.298744,2867.329252,4170.150457,5639.65546,5040.976331,4519.68165,3575.674248,8124.064279,4910.781762,4247.090433,6192.824377,4439.344095,4400.509955,3404.50456,5358.004819,4156.114751,4821.019802
K00075,8547.75816,8576.797577,8408.397562,7764.299414,7187.047008,7045.383685,7423.36752,7193.682772,7832.802096,7145.611159,8178.15754,7511.185401,7163.060735,7661.678768,7815.98358,7608.128871,7110.455242,7296.523894,7506.185247,6931.328957,7802.848157,8464.416583,6901.571135,6503.374686,7792.538301,7264.728087,7148.794167,6856.780159,5853.639094,6641.201302,7191.115127,7422.401627,5915.327046,8070.570952,6944.882133,7066.495733,8830.185851,7311.104253,8392.434665,7068.185925,7833.107053,8074.480989,7771.679825,7571.810367,8064.127979
K00076,12.69063547,5.735136146,14.67302512,152.5711077,316.3028239,401.9657326,215.2884537,411.7987608,11.88306837,94.45784877,30.43253797,101.6328493,207.9662802,136.9344089,172.4320189,28.96420892,33.29096402,23.61013885,19.59891803,59.40439974,146.0771635,26.47534038,153.9044869,77.78863883,22.1064123,37.88878642,19.97095753,109.3565736,24.91985632,5.402053062,22.48891735,19.27683119,62.30780194,71.38396788,6.223541523,168.3753107,19.66653938,47.45739667,10.95849589,35.92104581,35.50421275,9.992828436,36.39255149,8.069211682,43.38140459
K00077,1465.079439,1259.118459,2043.161814,1222.269391,602.1649597,704.5133138,769.7366855,646.5625742,688.865733,1029.996786,1047.855284,978.3241536,942.9221542,606.339575,462.4003416,1119.958196,1008.308349,1395.016365,1340.906645,1574.700458,1166.031542,1583.011972,1317.626751,903.5942113,1710.444151,1213.969197,1139.975184,1040.952064,1948.247711,1764.458062,1938.820291,1068.932625,2063.209165,1814.875978,1614.8488,1429.449589,1381.277901,1770.934199,955.24618,1778.51316,1816.261595,1791.380157,1280.954359,1862.906883,2272.087208
K00079,4.767430585,9.048073904,0,4.993964478,5.832415881,18.79215809,5.883038898,35.71685376,3.825742575,10.89010137,5.048921929,10.09398225,102.7074922,30.62037685,78.89664729,27.45946368,8.394970549,4.604691621,5.514108802,24.63026412,49.26932495,68.52182518,53.62677013,35.90087795,5.247964633,8.541874328,7.655236925,28.59818303,249.8184933,67.18725742,43.17859688,6.200170611,123.7543102,13.5691981,253.2677452,29.66769465,28.91468092,21.26269656,23.78768356,28.16779721,38.49927262,9.609897787,8.265912224,8.73136456,20.89761275
K00084,0,8.743656397,3.765061974,0,14.01290637,14.66494475,5.635762504,0,0,13.08222647,4.157935706,5.454471504,50.38916617,5.650502307,38.44181482,18.55199631,25.67624905,0,5.462165135,21.05936957,49.05598298,81.11805798,115.7620628,20.74315957,15.59558424,4.58044804,15.97967408,5.82256929,0,27.64498618,13.85077706,6.141764147,40.22518467,16.52806292,23.61284872,5.984992608,5.007706379,15.63317733,0,23.01279922,21.29322724,0,0,15.52367506,17.96063728
K00086,0,0,0,0,0,2.158476717,0,0,0,0,0,0,0,0,0,7.043539591,3.401269354,0,5.627685291,21.538576,0,6.512429684,9.65519081,0,1.147726979,0,12.04940859,13.91638655,12.16594651,0,7.887978328,5.639460692,48.0706361,29.32341445,0,2.642724009,0,10.77923975,8.85356108,7.043566717,11.87731441,0,2.568893326,29.30492142,42.0664481
K00087,135.0535234,172.2536552,263.1204942,136.7735385,35.57121208,14.61525913,11.22954007,53.46864799,56.13766957,12.53591272,224.3182542,114.3811171,16.05892133,54.8030113,18.77476293,169.0519557,82.30155391,39.27575234,49.31035429,86.23978099,19.15063757,17.8169499,42.01163056,97.15318023,276.9717769,152.7315847,80.07358689,23.31409063,627.3073846,376.5079738,351.3741677,102.0664013,143.1205833,427.6110182,483.2688712,59.59117979,134.964499,100.2987807,54.30582585,330.3202455,67.39753438,174.4500642,181.7470045,34.40392889,20.02540359
K00088,8542.031821,9284.265976,7737.84334,8226.605307,8096.870228,8271.16002,8633.078256,8416.725219,9600.29029,8555.503531,8062.47127,8109.682961,9309.92822,9316.881808,8832.541098,7916.145982,9624.848921,11172.38463,8937.274958,10096.83363,9967.083809,11682.23362,9348.944686,9823.130148,9722.997051,8370.104215,9558.793598,9692.577301,9315.505838,8334.040967,8268.968226,9308.602522,9104.300467,9444.121378,8079.522645,9376.453983,9819.342131,9467.261041,9110.148631,7880.542735,10267.78417,9047.598503,8701.172733,10571.50642,11931.47299
K00090,57.37268134,61.03343979,76.91664069,74.05725356,142.9204709,193.9545638,192.351029,214.0420968,319.1300345,235.5598475,39.21238801,102.5722515,24.58987095,69.17069775,73.74140662,188.5127984,94.23536013,162.3839675,139.0318405,241.6441181,122.522486,91.73773875,181.4846432,105.7258666,55.30664641,244.5699252,116.8450363,372.6413503,109.8258651,35.97999181,221.711911,84.96114415,200.6223213,67.76369157,34.30089343,175.9941605,105.7320277,86.60579314,34.76802027,121.1591641,196.9862289,71.25109473,82.9577344,296.8402375,154.9327884
K00091,92.3117679,119.4783513,176.3556833,140.1282807,59.62963281,24.85659087,8.790647048,31.09195477,243.4178581,46.48245459,119.9068642,117.3043974,7.463631566,92.02655948,51.46436808,125.1345288,112.3253029,405.7591072,165.0588196,352.8951511,89.74933466,105.8184075,34.31098213,120.9047351,103.5771288,233.39933,260.317883,40.16707671,505.6566896,424.4061661,395.4820995,206.1480279,292.1766658,414.1781613,221.2338519,172.4602507,163.9248226,649.4956279,74.12194862,724.9949248,117.8378361,164.3799055,414.9800954,202.9995203,172.5380291
K00094,5.734489458,1.780145614,0,0,0,0,4.589602997,3.655602427,0,0,0,3.311643413,0,0,6.261181815,0,18.74432073,2.769369694,4.44823029,4.26201527,0,0,9.427329667,0,0,5.56197262,8.636861198,9.483466149,0,8.392227946,11.22931904,0,0,0,0,4.874005956,17.24103186,0,7.347925543,0,2.890098707,0,0,4.214011594,0
K00096,86.17462839,101.0567965,160.2726304,68.29854395,48.74434404,58.21997976,48.46595598,60.39329497,60.80470899,29.25099953,84.10209462,95.63391912,48.18639608,44.57168849,13.99036797,73.30454122,66.35024588,296.811024,135.0626801,389.3148523,117.4229813,188.5956821,89.63765065,120.6252672,141.517706,85.18956242,162.0690041,47.76341705,684.661983,448.6264816,178.4015899,97.04343001,344.4795774,251.145837,339.7499158,241.7694017,89.04832039,84.99426252,91.24566136,472.7456949,133.8242128,182.8565226,237.5167733,30.76298702,91.53928975
K00097,6982.859347,7203.152113,5540.716951,6017.113565,6612.587776,5976.744259,6175.079755,6197.352659,6667.246356,5910.241777,6455.208872,5609.321641,6427.352124,7013.219186,7295.407442,5718.561869,5855.131595,6002.863646,5320.932135,5274.949069,5039.025753,4621.513198,5205.71373,6061.081626,6030.691325,5549.566254,5847.376136,5702.563515,3302.468756,4741.725981,5203.280808,5956.013217,3331.072107,5267.546891,4154.881819,5476.905856,6727.348964,4685.015722,7539.433981,5045.386283,4528.886124,5324.304575,5773.861775,4663.317096,4486.518267
K00098,48.49840643,49.28932958,90.51553092,44.70450288,62.63307478,81.81419525,64.81005426,83.80493293,123.6550622,41.11461975,24.70211505,30.89641979,32.70238456,15.04414608,34.94767643,74.68595155,84.51051189,213.3898533,166.3084662,493.5077723,108.4929719,197.5671955,119.2995694,125.6436725,113.7289468,91.59296215,157.8208772,23.55490172,888.0912532,363.3791002,165.0629747,99.86058118,396.9549604,138.6684652,247.075262,266.7719803,71.29283402,104.0058734,42.12217986,231.5549663,193.7640112,179.1073407,183.6364279,108.877897,313.7963586
K00099,5020.037352,4213.884712,6064.826582,4627.762646,2581.329716,2431.054553,2623.556738,2713.29862,2948.178898,2888.359241,4497.102587,3141.597851,3302.761286,3258.737177,2885.955297,4241.001145,3675.543199,3993.363849,5003.577959,4918.167334,4893.554905,6116.178445,3609.614804,3759.320363,5198.396117,4415.871493,4475.928732,4288.877711,4688.066586,4987.333699,4541.224893,4865.781859,4056.046043,5444.397877,3906.492723,3634.004602,5345.395896,5406.741963,4369.467183,5590.542373,4978.544269,5429.697212,4843.3941,5373.866306,5845.147014
K00100,120.4604934,60.74771222,158.5743995,87.80304764,9.110292607,17.59043352,26.96606744,36.34447932,16.48499055,13.35941905,177.3982322,72.69650349,163.8963002,26.70405897,33.98230013,113.9391924,54.87150454,103.3306712,61.52349981,32.85538896,52.23886004,29.04104398,23.19563262,30.15098726,97.90636152,74.57335146,28.16082463,37.06420823,142.2131585,138.1528551,123.5896263,106.7273066,271.8762239,185.1140178,129.1127233,52.07630774,70.21111581,160.1943351,39.9839586,237.1717959,71.57878292,169.0489628,79.10578035,52.25737861,59.59862169
K00101,1136.556198,1500.881823,803.6357686,1353.610096,1430.379189,1318.237256,1280.047172,1288.119136,1431.003179,1360.058471,1481.457096,1383.356628,2089.661222,1743.291818,1873.260937,1812.231817,1476.94562,1830.906765,1514.826706,1927.408688,1932.299114,2106.539479,1474.776862,2481.815999,2077.211204,1821.935154,1855.018571,2425.707681,1119.334709,819.3914564,1449.209651,1977.89113,1145.084713,2123.966192,1043.680037,1764.941663,2194.355891,2121.428668,2047.916118,802.3972956,1772.784973,1643.508088,1254.527217,2025.839843,2048.530098
K00102,454.9150998,705.5341316,311.5223859,442.9630177,771.4105517,731.563357,758.2162833,721.9047595,694.0382276,648.2421783,637.0421194,725.2647249,982.7875665,864.0471844,1023.394305,689.3042609,935.1228308,964.9120973,806.5321645,995.5997068,1356.949177,1318.011347,1096.170502,1611.40082,1343.353948,836.314454,1160.447392,1396.399401,299.5848448,349.2633363,866.8391423,1297.171289,543.3091245,1467.768562,658.0159774,1163.345842,1315.585718,1293.477745,1160.666996,556.0511431,1062.095508,926.4521891,682.942494,1153.188278,1309.567656
K00104,548.7697542,976.6019087,369.2674848,603.8313698,1552.496097,1188.689467,1312.458603,1409.484808,1151.12031,505.6961105,1135.159254,899.7499747,1156.656424,838.3755434,1346.925046,692.6575777,826.8055985,1023.984564,515.5205688,1045.670548,808.3960982,713.5112627,741.1883425,684.1106708,814.2147134,649.1339397,877.3530374,669.8923204,448.3237008,411.7860189,866.9832287,905.4829308,1810.422422,867.1218482,415.208588,919.8374215,437.5140836,446.7810012,887.2187057,817.7652304,639.200911,399.59229,632.3456417,836.8294686,1477.544616
K00105,54.33901001,49.55735605,49.35497935,62.38157674,108.8264051,206.5206959,195.5894341,180.8189863,48.44701661,429.372145,21.34332441,231.7407413,263.7851115,119.9094662,39.93631379,88.18430614,304.4596508,392.8612831,207.6785683,169.662783,173.7831155,286.8668114,518.4133654,324.5031938,251.20464,138.2172812,130.7646153,468.7578194,187.34632,93.11604413,181.0322535,169.6701595,265.50465,204.0376209,89.08557353,297.4226348,97.93269742,488.715204,98.58432851,18.60509244,481.8279855,99.18024786,47.45663468,320.9441246,346.7859167
K00108,777.6230675,1233.240309,374.4647124,975.9868901,1157.019984,1132.549561,1046.448693,980.52715,935.1000042,1050.012765,1064.578926,1081.525556,1951.370977,1401.646254,1083.468843,1265.968158,860.9960781,617.1980018,984.101302,1660.023528,822.8120313,1109.444774,651.8844444,620.758994,622.7802641,929.6676811,914.2635349,812.7609902,1043.259051,639.5495473,913.5128138,976.5958039,915.2699893,1063.007328,634.6899087,883.6854749,1216.079096,852.9495303,1353.892758,433.4353472,1170.79898,861.1047273,663.3233679,1241.056511,993.8601189
K00111,1745.839903,2016.175341,2212.677236,1874.070395,1577.859706,1839.32161,1713.341308,2053.069145,2180.432517,1709.44196,1795.198052,2023.373349,2298.276605,2410.877854,1589.195806,2336.996059,3185.145499,2587.999032,5289.64475,3690.06859,6476.686867,6719.852939,2769.317762,2728.76394,3996.679827,3112.842381,3719.434985,3107.425029,3372.601991,3226.09297,2677.461107,3393.268918,3948.823952,3254.251809,4078.23526,2649.188762,3640.561102,4609.862386,2002.08005,2710.504892,4655.742496,3633.593624,2593.096804,4321.443265,5451.802296
K00112,700.8513438,914.5342068,902.5381002,611.3484522,722.8408731,796.0417287,803.9669866,1207.399554,924.9829916,949.9810397,692.4732309,953.8829222,802.6016687,1240.801016,982.935146,792.8167442,1716.907849,583.1419548,3044.380842,1479.480056,3940.994332,4320.445868,1632.69063,1248.034595,1966.857786,1477.449961,1995.193824,1636.60778,1192.252663,1016.732933,739.9169409,1454.559001,1180.352061,1805.86351,1613.888753,1133.177674,1945.138137,2390.991723,1150.319867,472.0648218,2152.162239,1872.137208,814.7824627,2083.179175,2465.258453
K00113,726.4348857,1049.307105,808.0098511,705.5805546,618.3381723,834.0766975,855.7424808,1065.667805,930.675656,916.8036936,702.4957153,954.5711491,770.337898,1222.308401,1035.089457,805.5186528,1729.99844,608.4224197,3260.461707,1324.640209,4162.149599,3913.980611,1607.895063,1114.972447,1911.101888,1435.070684,2050.310634,1692.743328,946.9374628,1139.141872,633.3168016,1644.259648,1041.179609,1608.241252,1620.14465,936.6670399,1920.432708,2605.985392,1095.355003,695.8591044,2615.39687,1667.239147,874.9142466,2090.258414,2280.18747
K00114,3.416291592,6.895086758,0,11.12422721,20.46449417,40.53802019,4.076934577,39.09474076,1.323146704,19.32593639,0,44.05866106,91.77590122,33.09263545,12.46269437,0,9.189394396,3.264941113,0,6.699588916,87.82651177,5.817954485,10.85088007,4.949245091,13.9539438,0,0,5.90428956,0,0,0,6.023056247,14.39638188,0,0,5.184993596,1.792231757,2.797515943,0,0,15.87009483,0,0,1.543289334,3.571120863
K00116,1504.562189,1879.678816,522.5104367,1608.517903,3817.989501,3723.765936,3797.656321,3599.882931,1492.593675,3445.048908,1996.279442,2768.82328,3123.570375,2880.645888,2915.452406,1084.32873,2402.400756,2215.146851,1923.453574,1817.238823,2607.50115,3047.507101,3243.002492,2517.683088,2080.745862,1111.865759,1856.275331,2470.903573,1274.544256,670.575064,1224.80988,2200.60514,1880.197125,2064.523411,801.8066893,3155.114426,1844.192535,2590.26439,2311.856784,666.5937807,2350.502347,1513.615937,1357.088021,2758.424282,2587.122213
K00117,0,3.37457248,0,8.271398511,46.86785257,41.72983851,37.78075332,82.89195773,6.889404779,98.80348199,9.699152371,23.80361811,25.50434475,10.91958676,34.69516291,2.821212463,4.197048964,13.70192601,12.28931903,13.573727,21.72623659,3.341945649,57.20842935,10.96206031,3.781894419,1.216681511,27.48940986,158.1632388,11.99440943,0,0,19.70481924,123.5475666,22.22929084,0,67.50001684,4.422390049,25.71692013,25.8986641,2.037591597,57.45701456,0,1.573000287,9.845579773,334.0061645
K00118,0,0,0,6.59589419,10.37993064,3.950153469,2.504783335,0,2.016560485,1.585724421,0,2.424209558,0,2.511334358,6.212818557,1.124363413,12.13786319,41.98548131,0,18.29399781,13.87441943,14.74873781,8.263150612,9.917604914,7.561495391,0,1.708518613,13.51275514,3.171603702,1.256590281,0,3.846357345,21.94100982,3.67290287,0,11.72816733,0,2.842395878,3.281025577,1.394715104,6.148130221,0.826883869,0,16.2692375,66.20481908
K00121,253.1707361,296.3577584,275.7557902,338.8888052,517.1738388,664.4148936,678.4038247,549.0039823,1363.577751,512.0908287,175.9443179,481.824,466.7020331,405.7362237,425.2030634,754.0319768,315.2940683,734.7009478,449.6401614,995.8966808,597.9438988,760.6325626,659.0432815,484.5289497,249.8309028,795.2396824,660.9731674,729.8624484,449.9717536,345.1869113,1047.318977,349.2892312,745.8217478,362.2665979,139.2455986,713.6548882,420.9772516,355.2555782,208.2684789,416.4579335,504.9354721,225.7094468,260.3525354,623.4661676,970.9564938
K00122,11.43495057,9.247023012,0,7.939156224,20.99043751,34.17861497,38.37128336,28.02675393,6.02000057,23.28383635,7.047279941,48.81799623,43.85254122,32.51143207,25.90472098,2.405439409,7.308431167,15.22716755,17.44937234,53.74976808,33.43993391,22.32832031,30.69233978,20.36032744,11.78854083,3.075136646,33.73472986,15.05217117,20.058289,0,40.41381802,46.39127769,180.994849,44.33072151,10.11546341,61.85210272,1.991368619,12.89053038,1.973937183,3.050429526,36.95158869,0.835823154,0.651242157,25.95834865,83.12981765
K00123,1789.985622,1866.536876,1982.740063,1915.078133,1601.873607,1779.900854,1696.956492,1648.978009,1886.61883,1381.735269,1438.075029,1895.501781,1442.290158,2053.152869,1165.506022,2209.116823,2224.014381,1408.46102,3494.7166,3271.073592,3966.197418,3756.989958,2400.606502,1852.930162,2362.492654,2925.447872,2383.959186,2046.183574,2054.791051,1532.777945,2389.0557,2057.545529,3381.959219,2684.010159,1652.89051,2270.51008,1860.667019,2534.080505,1655.78505,1825.423148,2893.933653,2045.112425,1745.801457,2967.557202,4935.858595
K00124,769.3736838,853.9133217,860.9602379,1061.605911,905.711276,799.6670834,781.5085496,888.9495132,1002.188524,749.3218342,694.6464088,726.4747486,654.0290014,887.1459454,648.0588139,992.8882618,986.2072919,603.9282997,1941.416273,1544.556258,2002.935092,2332.752686,1093.098807,1003.982336,1186.797811,1587.735344,1260.415981,1142.908988,844.4943869,650.6089438,965.2293821,904.7826304,1122.728813,1036.726874,1073.724317,945.6655585,963.7835983,1256.303105,821.6662467,460.6013872,1404.575479,1043.860123,659.0950774,1269.30009,2055.011128
K00125,0,0.758378361,5.871476268,0,0,0,0,0,1.953869485,0,19.75046179,15.0086551,5.797738239,0,0,5.369456326,9.124304616,7.273366556,1.885417407,14.15227941,2.622489656,0,0,14.25240883,0,5.432389246,9.558403728,1.867616565,22.75919269,61.97504428,88.71908027,12.54294798,0,79.36895494,12.35198928,35.63396608,5.803814684,1.37701562,3.130366239,171.8307605,19.41681258,7.877382181,66.8790407,7.127911167,10.44035888
